Time,INPUT PID,OUTPUT PID,ERROR,ERROR INTEGRAL,ERROR DERIVATIVO
334,10.000004,50.000084,-0.000004,-24.999928,0.000000
335,10.000004,50.000092,-0.000004,-24.999931,0.000000
336,10.000004,50.000099,-0.000004,-24.999935,0.000000
337,10.000004,50.000107,-0.000004,-24.999939,0.000000
338,10.000004,50.000114,-0.000004,-24.999943,0.000000
339,10.000004,50.000122,-0.000004,-24.999947,0.000000
340,10.000004,50.000130,-0.000004,-24.999950,0.000000
341,10.000003,50.000072,-0.000003,-24.999954,0.000001
342,10.000003,50.000084,-0.000003,-24.999958,0.000000
343,10.000003,50.000095,-0.000003,-24.999962,0.000000
344,10.000003,50.000103,-0.000003,-24.999966,0.000000
345,10.000003,50.000111,-0.000003,-24.999969,0.000000
346,10.000003,50.000118,-0.000003,-24.999973,0.000000
347,10.000003,50.000126,-0.000003,-24.999977,0.000000
348,10.000002,50.000065,-0.000002,-24.999979,0.000001
349,10.000002,50.000072,-0.000002,-24.999981,0.000000
350,10.000002,50.000080,-0.000002,-24.999983,0.000000
351,10.000002,50.000084,-0.000002,-24.999985,0.000000
352,10.000002,50.000088,-0.000002,-24.999987,0.000000
353,10.000002,50.000092,-0.000002,-24.999989,0.000000
354,10.000002,50.000095,-0.000002,-24.999990,0.000000
355,10.000002,50.000099,-0.000002,-24.999992,0.000000
356,10.000002,50.000103,-0.000002,-24.999994,0.000000
357,10.000002,50.000107,-0.000002,-24.999996,0.000000
358,10.000002,50.000111,-0.000002,-24.999998,0.000000
359,10.000002,50.000114,-0.000002,-25.000000,0.000000
360,10.000002,50.000118,-0.000002,-25.000002,0.000000
361,10.000002,50.000122,-0.000002,-25.000004,0.000000
362,10.000002,50.000126,-0.000002,-25.000006,0.000000
363,10.000002,50.000130,-0.000002,-25.000008,0.000000
364,10.000002,50.000134,-0.000002,-25.000010,0.000000
365,10.000002,50.000137,-0.000002,-25.000011,0.000000
366,10.000001,50.000072,-0.000001,-25.000011,0.000001
367,10.000001,50.000076,-0.000001,-25.000011,0.000000
368,10.000001,50.000080,-0.000001,-25.000011,0.000000
369,10.000001,50.000080,-0.000001,-25.000011,0.000000
370,10.000001,50.000080,-0.000001,-25.000011,0.000000
371,10.000001,50.000080,-0.000001,-25.000011,0.000000
372,10.000001,50.000080,-0.000001,-25.000011,0.000000
373,10.000001,50.000080,-0.000001,-25.000011,0.000000
374,10.000001,50.000080,-0.000001,-25.000011,0.000000
375,10.000001,50.000080,-0.000001,-25.000011,0.000000
376,10.000001,50.000080,-0.000001,-25.000011,0.000000
377,10.000001,50.000080,-0.000001,-25.000011,0.000000
378,10.000001,50.000080,-0.000001,-25.000011,0.000000
379,10.000001,50.000080,-0.000001,-25.000011,0.000000
380,10.000001,50.000080,-0.000001,-25.000011,0.000000
381,10.000001,50.000080,-0.000001,-25.000011,0.000000
382,10.000001,50.000080,-0.000001,-25.000011,0.000000
383,10.000001,50.000080,-0.000001,-25.000011,0.000000
384,10.000001,50.000080,-0.000001,-25.000011,0.000000
385,10.000001,50.000080,-0.000001,-25.000011,0.000000
386,10.000001,50.000080,-0.000001,-25.000011,0.000000
387,10.000001,50.000080,-0.000001,-25.000011,0.000000
388,10.000001,50.000080,-0.000001,-25.000011,0.000000
389,10.000001,50.000080,-0.000001,-25.000011,0.000000
390,10.000001,50.000080,-0.000001,-25.000011,0.000000
391,10.000001,50.000080,-0.000001,-25.000011,0.000000
392,10.000001,50.000080,-0.000001,-25.000011,0.000000
393,10.000001,50.000080,-0.000001,-25.000011,0.000000
394,10.000001,50.000080,-0.000001,-25.000011,0.000000
395,10.000001,50.000080,-0.000001,-25.000011,0.000000
396,10.000001,50.000080,-0.000001,-25.000011,0.000000
397,10.000001,50.000080,-0.000001,-25.000011,0.000000
398,10.000001,50.000080,-0.000001,-25.000011,0.000000
399,10.000001,50.000080,-0.000001,-25.000011,0.000000
400,10.000001,50.000080,-0.000001,-25.000011,0.000000
401,10.000001,50.000080,-0.000001,-25.000011,0.000000
402,10.000001,50.000080,-0.000001,-25.000011,0.000000
403,10.000001,50.000080,-0.000001,-25.000011,0.000000
404,10.000001,50.000080,-0.000001,-25.000011,0.000000
405,10.000001,50.000080,-0.000001,-25.000011,0.000000
406,10.000001,50.000080,-0.000001,-25.000011,0.000000
407,10.000001,50.000080,-0.000001,-25.000011,0.000000
408,10.000001,50.000080,-0.000001,-25.000011,0.000000
409,10.000001,50.000080,-0.000001,-25.000011,0.000000
410,10.000001,50.000080,-0.000001,-25.000011,0.000000
411,10.000001,50.000080,-0.000001,-25.000011,0.000000
412,10.000001,50.000080,-0.000001,-25.000011,0.000000
413,10.000001,50.000080,-0.000001,-25.000011,0.000000
414,10.000001,50.000080,-0.000001,-25.000011,0.000000
415,10.000001,50.000080,-0.000001,-25.000011,0.000000
416,10.000001,50.000080,-0.000001,-25.000011,0.000000
417,10.000001,50.000080,-0.000001,-25.000011,0.000000
418,10.000001,50.000080,-0.000001,-25.000011,0.000000
419,10.000001,50.000080,-0.000001,-25.000011,0.000000
420,10.000001,50.000080,-0.000001,-25.000011,0.000000
421,10.000001,50.000080,-0.000001,-25.000011,0.000000
422,10.000001,50.000080,-0.000001,-25.000011,0.000000
423,10.000001,50.000080,-0.000001,-25.000011,0.000000
424,10.000001,50.000080,-0.000001,-25.000011,0.000000
425,10.000001,50.000080,-0.000001,-25.000011,0.000000
426,10.000001,50.000080,-0.000001,-25.000011,0.000000
427,10.000001,50.000080,-0.000001,-25.000011,0.000000
428,10.000001,50.000080,-0.000001,-25.000011,0.000000
429,10.000001,50.000080,-0.000001,-25.000011,0.000000
430,10.000001,50.000080,-0.000001,-25.000011,0.000000
431,10.000001,50.000080,-0.000001,-25.000011,0.000000
432,10.000001,50.000080,-0.000001,-25.000011,0.000000
433,10.000001,50.000080,-0.000001,-25.000011,0.000000
434,10.000001,50.000080,-0.000001,-25.000011,0.000000
435,10.000001,50.000080,-0.000001,-25.000011,0.000000
436,10.000001,50.000080,-0.000001,-25.000011,0.000000
437,10.000001,50.000080,-0.000001,-25.000011,0.000000
438,10.000001,50.000080,-0.000001,-25.000011,0.000000
439,10.000001,50.000080,-0.000001,-25.000011,0.000000
440,10.000001,50.000080,-0.000001,-25.000011,0.000000
441,10.000001,50.000080,-0.000001,-25.000011,0.000000
442,10.000001,50.000080,-0.000001,-25.000011,0.000000
443,10.000001,50.000080,-0.000001,-25.000011,0.000000
444,10.000001,50.000080,-0.000001,-25.000011,0.000000
445,10.000001,50.000080,-0.000001,-25.000011,0.000000
446,10.000001,50.000080,-0.000001,-25.000011,0.000000
447,10.000001,50.000080,-0.000001,-25.000011,0.000000
448,10.000001,50.000080,-0.000001,-25.000011,0.000000
449,10.000001,50.000080,-0.000001,-25.000011,0.000000
450,10.000001,50.000080,-0.000001,-25.000011,0.000000
451,10.000001,50.000080,-0.000001,-25.000011,0.000000
452,10.000001,50.000080,-0.000001,-25.000011,0.000000
453,10.000001,50.000080,-0.000001,-25.000011,0.000000
454,10.000001,50.000080,-0.000001,-25.000011,0.000000
455,10.000001,50.000080,-0.000001,-25.000011,0.000000
456,10.000001,50.000080,-0.000001,-25.000011,0.000000
457,10.000001,50.000080,-0.000001,-25.000011,0.000000
458,10.000001,50.000080,-0.000001,-25.000011,0.000000
459,10.000001,50.000080,-0.000001,-25.000011,0.000000
460,10.000001,50.000080,-0.000001,-25.000011,0.000000
461,10.000001,50.000080,-0.000001,-25.000011,0.000000
462,10.000001,50.000080,-0.000001,-25.000011,0.000000
463,10.000001,50.000080,-0.000001,-25.000011,0.000000
464,10.000001,50.000080,-0.000001,-25.000011,0.000000
465,10.000001,50.000080,-0.000001,-25.000011,0.000000
466,10.000001,50.000080,-0.000001,-25.000011,0.000000
467,10.000001,50.000080,-0.000001,-25.000011,0.000000
468,10.000001,50.000080,-0.000001,-25.000011,0.000000
469,10.000001,50.000080,-0.000001,-25.000011,0.000000
470,10.000001,50.000080,-0.000001,-25.000011,0.000000
471,10.000001,50.000080,-0.000001,-25.000011,0.000000
472,10.000001,50.000080,-0.000001,-25.000011,0.000000
473,10.000001,50.000080,-0.000001,-25.000011,0.000000
474,10.000001,50.000080,-0.000001,-25.000011,0.000000
475,10.000001,50.000080,-0.000001,-25.000011,0.000000
476,10.000001,50.000080,-0.000001,-25.000011,0.000000
477,10.000001,50.000080,-0.000001,-25.000011,0.000000
478,10.000001,50.000080,-0.000001,-25.000011,0.000000
479,10.000001,50.000080,-0.000001,-25.000011,0.000000
480,10.000001,50.000080,-0.000001,-25.000011,0.000000
481,10.000001,50.000080,-0.000001,-25.000011,0.000000
482,10.000001,50.000080,-0.000001,-25.000011,0.000000
483,10.000001,50.000080,-0.000001,-25.000011,0.000000
484,10.000001,50.000080,-0.000001,-25.000011,0.000000
485,10.000001,50.000080,-0.000001,-25.000011,0.000000
486,10.000001,50.000080,-0.000001,-25.000011,0.000000
487,10.000001,50.000080,-0.000001,-25.000011,0.000000
488,10.000001,50.000080,-0.000001,-25.000011,0.000000
489,10.000001,50.000080,-0.000001,-25.000011,0.000000
490,10.000001,50.000080,-0.000001,-25.000011,0.000000
491,10.000001,50.000080,-0.000001,-25.000011,0.000000
492,10.000001,50.000080,-0.000001,-25.000011,0.000000
493,10.000001,50.000080,-0.000001,-25.000011,0.000000
494,10.000001,50.000080,-0.000001,-25.000011,0.000000
495,10.000001,50.000080,-0.000001,-25.000011,0.000000
496,10.000001,50.000080,-0.000001,-25.000011,0.000000
497,10.000001,50.000080,-0.000001,-25.000011,0.000000
498,10.000001,50.000080,-0.000001,-25.000011,0.000000
499,10.000001,50.000080,-0.000001,-25.000011,0.000000
500,10.000001,50.000080,-0.000001,-25.000011,0.000000
501,10.000001,50.000080,-0.000001,-25.000011,0.000000
502,10.000001,50.000080,-0.000001,-25.000011,0.000000
503,10.000001,50.000080,-0.000001,-25.000011,0.000000
504,10.000001,50.000080,-0.000001,-25.000011,0.000000
505,10.000001,50.000080,-0.000001,-25.000011,0.000000
506,10.000001,50.000080,-0.000001,-25.000011,0.000000
507,10.000001,50.000080,-0.000001,-25.000011,0.000000
508,10.000001,50.000080,-0.000001,-25.000011,0.000000
509,10.000001,50.000080,-0.000001,-25.000011,0.000000
510,10.000001,50.000080,-0.000001,-25.000011,0.000000
511,10.000001,50.000080,-0.000001,-25.000011,0.000000
512,10.000001,50.000080,-0.000001,-25.000011,0.000000
513,10.000001,50.000080,-0.000001,-25.000011,0.000000
514,10.000001,50.000080,-0.000001,-25.000011,0.000000
515,10.000001,50.000080,-0.000001,-25.000011,0.000000
516,10.000001,50.000080,-0.000001,-25.000011,0.000000
517,10.000001,50.000080,-0.000001,-25.000011,0.000000
518,10.000001,50.000080,-0.000001,-25.000011,0.000000
519,10.000001,50.000080,-0.000001,-25.000011,0.000000
520,10.000001,50.000080,-0.000001,-25.000011,0.000000
521,10.000001,50.000080,-0.000001,-25.000011,0.000000
522,10.000001,50.000080,-0.000001,-25.000011,0.000000
523,10.000001,50.000080,-0.000001,-25.000011,0.000000
524,10.000001,50.000080,-0.000001,-25.000011,0.000000
525,10.000001,50.000080,-0.000001,-25.000011,0.000000
526,10.000001,50.000080,-0.000001,-25.000011,0.000000
527,10.000001,50.000080,-0.000001,-25.000011,0.000000
528,10.000001,50.000080,-0.000001,-25.000011,0.000000
529,10.000001,50.000080,-0.000001,-25.000011,0.000000
530,10.000001,50.000080,-0.000001,-25.000011,0.000000
531,10.000001,50.000080,-0.000001,-25.000011,0.000000
532,10.000001,50.000080,-0.000001,-25.000011,0.000000
533,10.000001,50.000080,-0.000001,-25.000011,0.000000
534,10.000001,50.000080,-0.000001,-25.000011,0.000000
535,10.000001,50.000080,-0.000001,-25.000011,0.000000
536,10.000001,50.000080,-0.000001,-25.000011,0.000000
537,10.000001,50.000080,-0.000001,-25.000011,0.000000
538,10.000001,50.000080,-0.000001,-25.000011,0.000000
539,10.000001,50.000080,-0.000001,-25.000011,0.000000
540,10.000001,50.000080,-0.000001,-25.000011,0.000000
541,10.000001,50.000080,-0.000001,-25.000011,0.000000
542,10.000001,50.000080,-0.000001,-25.000011,0.000000
543,10.000001,50.000080,-0.000001,-25.000011,0.000000
544,10.000001,50.000080,-0.000001,-25.000011,0.000000
545,10.000001,50.000080,-0.000001,-25.000011,0.000000
546,10.000001,50.000080,-0.000001,-25.000011,0.000000
547,10.000001,50.000080,-0.000001,-25.000011,0.000000
548,10.000001,50.000080,-0.000001,-25.000011,0.000000
549,10.000001,50.000080,-0.000001,-25.000011,0.000000
550,10.000001,50.000080,-0.000001,-25.000011,0.000000
551,10.000001,50.000080,-0.000001,-25.000011,0.000000
552,10.000001,50.000080,-0.000001,-25.000011,0.000000
553,10.000001,50.000080,-0.000001,-25.000011,0.000000
554,10.000001,50.000080,-0.000001,-25.000011,0.000000
555,10.000001,50.000080,-0.000001,-25.000011,0.000000
556,10.000001,50.000080,-0.000001,-25.000011,0.000000
557,10.000001,50.000080,-0.000001,-25.000011,0.000000
558,10.000001,50.000080,-0.000001,-25.000011,0.000000
559,10.000001,50.000080,-0.000001,-25.000011,0.000000
560,10.000001,50.000080,-0.000001,-25.000011,0.000000
561,10.000001,50.000080,-0.000001,-25.000011,0.000000
562,10.000001,50.000080,-0.000001,-25.000011,0.000000
563,10.000001,50.000080,-0.000001,-25.000011,0.000000
564,10.000001,50.000080,-0.000001,-25.000011,0.000000
565,10.000001,50.000080,-0.000001,-25.000011,0.000000
566,10.000001,50.000080,-0.000001,-25.000011,0.000000
567,10.000001,50.000080,-0.000001,-25.000011,0.000000
568,10.000001,50.000080,-0.000001,-25.000011,0.000000
569,10.000001,50.000080,-0.000001,-25.000011,0.000000
570,10.000001,50.000080,-0.000001,-25.000011,0.000000
571,10.000001,50.000080,-0.000001,-25.000011,0.000000
572,10.000001,50.000080,-0.000001,-25.000011,0.000000
573,10.000001,50.000080,-0.000001,-25.000011,0.000000
574,10.000001,50.000080,-0.000001,-25.000011,0.000000
575,10.000001,50.000080,-0.000001,-25.000011,0.000000
576,10.000001,50.000080,-0.000001,-25.000011,0.000000
577,10.000001,50.000080,-0.000001,-25.000011,0.000000
578,10.000001,50.000080,-0.000001,-25.000011,0.000000
579,10.000001,50.000080,-0.000001,-25.000011,0.000000
580,10.000001,50.000080,-0.000001,-25.000011,0.000000
581,10.000001,50.000080,-0.000001,-25.000011,0.000000
582,10.000001,50.000080,-0.000001,-25.000011,0.000000
583,10.000001,50.000080,-0.000001,-25.000011,0.000000
584,10.000001,50.000080,-0.000001,-25.000011,0.000000
585,10.000001,50.000080,-0.000001,-25.000011,0.000000
586,10.000001,50.000080,-0.000001,-25.000011,0.000000
587,10.000001,50.000080,-0.000001,-25.000011,0.000000
588,10.000001,50.000080,-0.000001,-25.000011,0.000000
589,10.000001,50.000080,-0.000001,-25.000011,0.000000
590,10.000001,50.000080,-0.000001,-25.000011,0.000000
591,10.000001,50.000080,-0.000001,-25.000011,0.000000
592,10.000001,50.000080,-0.000001,-25.000011,0.000000
593,10.000001,50.000080,-0.000001,-25.000011,0.000000
594,10.000001,50.000080,-0.000001,-25.000011,0.000000
595,10.000001,50.000080,-0.000001,-25.000011,0.000000
596,10.000001,50.000080,-0.000001,-25.000011,0.000000
597,10.000001,50.000080,-0.000001,-25.000011,0.000000
598,10.000001,50.000080,-0.000001,-25.000011,0.000000
599,10.000001,50.000080,-0.000001,-25.000011,0.000000
600,10.000001,50.000080,-0.000001,-25.000011,0.000000
601,10.000001,50.000080,-0.000001,-25.000011,0.000000
602,10.000001,50.000080,-0.000001,-25.000011,0.000000
603,10.000001,50.000080,-0.000001,-25.000011,0.000000
604,10.000001,50.000080,-0.000001,-25.000011,0.000000
605,10.000001,50.000080,-0.000001,-25.000011,0.000000
606,10.000001,50.000080,-0.000001,-25.000011,0.000000
607,10.000001,50.000080,-0.000001,-25.000011,0.000000
608,10.000001,50.000080,-0.000001,-25.000011,0.000000
609,10.000001,50.000080,-0.000001,-25.000011,0.000000
610,10.000001,50.000080,-0.000001,-25.000011,0.000000
611,10.000001,50.000080,-0.000001,-25.000011,0.000000
612,10.000001,50.000080,-0.000001,-25.000011,0.000000
613,10.000001,50.000080,-0.000001,-25.000011,0.000000
614,10.000001,50.000080,-0.000001,-25.000011,0.000000
615,10.000001,50.000080,-0.000001,-25.000011,0.000000
616,10.000001,50.000080,-0.000001,-25.000011,0.000000
617,10.000001,50.000080,-0.000001,-25.000011,0.000000
618,10.000001,50.000080,-0.000001,-25.000011,0.000000
619,10.000001,50.000080,-0.000001,-25.000011,0.000000
620,10.000001,50.000080,-0.000001,-25.000011,0.000000
621,10.000001,50.000080,-0.000001,-25.000011,0.000000
622,10.000001,50.000080,-0.000001,-25.000011,0.000000
623,10.000001,50.000080,-0.000001,-25.000011,0.000000
624,10.000001,50.000080,-0.000001,-25.000011,0.000000
625,10.000001,50.000080,-0.000001,-25.000011,0.000000
626,10.000001,50.000080,-0.000001,-25.000011,0.000000
627,10.000001,50.000080,-0.000001,-25.000011,0.000000
628,10.000001,50.000080,-0.000001,-25.000011,0.000000
629,10.000001,50.000080,-0.000001,-25.000011,0.000000
630,10.000001,50.000080,-0.000001,-25.000011,0.000000
631,10.000001,50.000080,-0.000001,-25.000011,0.000000
632,10.000001,50.000080,-0.000001,-25.000011,0.000000
633,10.000001,50.000080,-0.000001,-25.000011,0.000000
634,10.000001,50.000080,-0.000001,-25.000011,0.000000
635,10.000001,50.000080,-0.000001,-25.000011,0.000000
636,10.000001,50.000080,-0.000001,-25.000011,0.000000
637,10.000001,50.000080,-0.000001,-25.000011,0.000000
638,10.000001,50.000080,-0.000001,-25.000011,0.000000
639,10.000001,50.000080,-0.000001,-25.000011,0.000000
640,10.000001,50.000080,-0.000001,-25.000011,0.000000
641,10.000001,50.000080,-0.000001,-25.000011,0.000000
642,10.000001,50.000080,-0.000001,-25.000011,0.000000
643,10.000001,50.000080,-0.000001,-25.000011,0.000000
644,10.000001,50.000080,-0.000001,-25.000011,0.000000
645,10.000001,50.000080,-0.000001,-25.000011,0.000000
646,10.000001,50.000080,-0.000001,-25.000011,0.000000
647,10.000001,50.000080,-0.000001,-25.000011,0.000000
648,10.000001,50.000080,-0.000001,-25.000011,0.000000
649,10.000001,50.000080,-0.000001,-25.000011,0.000000
650,10.000001,50.000080,-0.000001,-25.000011,0.000000
651,10.000001,50.000080,-0.000001,-25.000011,0.000000
652,10.000001,50.000080,-0.000001,-25.000011,0.000000
653,10.000001,50.000080,-0.000001,-25.000011,0.000000
654,10.000001,50.000080,-0.000001,-25.000011,0.000000
655,10.000001,50.000080,-0.000001,-25.000011,0.000000
656,10.000001,50.000080,-0.000001,-25.000011,0.000000
657,10.000001,50.000080,-0.000001,-25.000011,0.000000
658,10.000001,50.000080,-0.000001,-25.000011,0.000000
659,10.000001,50.000080,-0.000001,-25.000011,0.000000
660,10.000001,50.000080,-0.000001,-25.000011,0.000000
661,10.000001,50.000080,-0.000001,-25.000011,0.000000
662,10.000001,50.000080,-0.000001,-25.000011,0.000000
663,10.000001,50.000080,-0.000001,-25.000011,0.000000
664,10.000001,50.000080,-0.000001,-25.000011,0.000000
665,10.000001,50.000080,-0.000001,-25.000011,0.000000
666,10.000001,50.000080,-0.000001,-25.000011,0.000000
